1,0,2,0.3333333333333333,7
2,0,2,0.3333333333333333,7
3,0,2,0.3333333333333333,7
3,1,2,0.3333333333333333,7
3,2,3,0.5416666666666666,7
4,0,3,0.5416666666666666,7
4,1,3,0.5416666666666666,7
4,2,2,0.3333333333333333,7
5,1,2,0.3333333333333333,7
5,2,2,0.3333333333333333,7
5,3,2,0.3333333333333333,7
5,4,2,0.3333333333333333,7
