5,0,1,0.125,7
5,1,1,0.125,7
5,3,1,0.125,7
7,6,3,0.5416666666666666,7
8,7,3,0.5416666666666666,7
9,6,2,0.3333333333333333,7
9,7,2,0.3333333333333333,7
9,8,2,0.3333333333333333,7
10,6,2,0.3333333333333333,7
10,7,2,0.3333333333333333,7
10,8,3,0.5416666666666666,7
11,6,2,0.3333333333333333,7
11,8,2,0.3333333333333333,7
11,9,2,0.3333333333333333,7
11,10,3,0.5416666666666666,7
